Adj Close,Volume
2702.5,1809500000
2710.76001,1699660000
2724.699951,1669550000
2710.669922,1655960000
2728.080078,1664210000
2769.709961,1968940000
2788.330078,1959950000
2786.699951,1949660000
2784.169922,1652940000
2786.639893,1620690000
2818.310059,1918040000
2805.280029,1998970000
2816.550049,1707350000
2811.939941,1668970000
2813.840088,1786550000
2848.27002,2125720000
2859.679932,1913430000
2905.659912,2152890000
2901.98999,1684490000
2904.080078,1784580000
2915.860107,1981150000
2927.22998,2153090000
2903.879883,1787640000
2931.389893,1619980000
2931.830078,1881630000
2915.830078,2038980000
2959.850098,1945230000
2951.780029,1973900000
2948.570068,1821540000
2933.169922,1706310000
2956.97998,1768390000
2963.75,1643180000
2966.159912,1763650000
2986.76001,1812490000
2966.889893,2170190000
2988.969971,1903690000
2976.189941,1755130000
2950.47998,1679030000
2910.320068,1870720000
2935.689941,1589360000
2970.419922,1619740000
2988.340088,1580560000
2983.659912,1341660000
3039.879883,1709900000
3040.72998,1662300000
3056.370117,1677540000
3055.26001,2088610000
3078.320068,1548400000
3074.149902,1508580000
3075.320068,1552400000
3063.320068,1524800000
3067.919922,1428940000
3122.570068,1627520000
3120.350098,1662460000
3104.959961,1765680000
3095.360107,1756160000
3091.570068,1833130000
3119.699951,1768210000
3113.570068,1804950000
3068.090088,1813150000
3080.5,1548040000
3047.080078,1371140000
2991.219971,1953600000
3016.459961,1540890000
3055.550049,1480340000
3011.330078,1483850000
2988.399902,1594320000
3042.820068,1555070000
3031.449951,1599470000
3007.560059,1991120000
3000.449951,1935880000
2970.449951,1767360000
2961.600098,1690840000
3029.629883,1721330000
3050.610107,1763510000
3069.199951,1777750000
3046.360107,1633170000
3050.439941,1854230000
3059.850098,1825190000
3024.300049,1869130000
2956.340088,1944010000
2957.76001,1740430000
2946.27002,2175840000
2934.709961,2047090000
2933.639893,2004150000
2933.820068,1735380000
2902.580078,1683460000
2893.76001,1826210000
2874.040039,1933900000
2813.689941,2016980000
2778.790039,2692450000
2847.209961,1870420000
2839.080078,1861850000
2850.120117,1929640000
2839.379883,1750290000
2837.530029,1282680000
2870.98999,221430000
2837.360107,1671040000
2827.340088,2180130000
2747.47998,1966370000
2760.01001,1755750000
2778.110107,1625600000
2844.719971,1761050000
2831.02002,1655370000
2858.419922,1390260000
2809.72998,1480220000
2843.070068,1594310000
2818.610107,1602080000
2836.330078,1633370000
2872.800049,2020100000
2895.330078,1586190000
2929.76001,1835480000
2930.449951,1563080000
2859.090088,1822200000
2892.419922,3544010000
2836.159912,1514430000
2854.060059,1623160000
2875.320068,1668580000
2849.48999,1795850000
2935.050049,2021190000
2951.22998,1845240000
2976.080078,1009330000
2976.120117,1423990000
2937.330078,1437420000
2931.77002,1455500000
2902.330078,1725730000
2887.97998,1635120000
2866.189941,1719460000
2908.469971,1373620000
2896.939941,1414470000
2910.040039,1774160000
2942.600098,1817040000
2965.899902,1735920000
2925.300049,1810420000
2890.149902,1607140000
2862.98999,1748410000
2854.23999,1784150000
2893.25,1981520000
2958.090088,2102610000
2945.840088,1483990000
2939.52002,1801440000
2920.209961,1722530000
2909.77002,1822620000
2967.899902,1730210000
2989.909912,1528260000
3015.860107,1899240000
3011.25,1874580000
3018.639893,1677970000
3020.860107,1556460000
3022.52002,1353380000
3016.97998,1567830000
3030.929932,1536730000
3062.389893,1937430000
3076.590088,1640640000
3076.209961,1451550000
3067.26001,1574220000
3073.669922,1459130000
3053.399902,1383860000
3069.790039,1349740000
3073.189941,1383530000
3077.139893,1364740000
3081.189941,1282900000
3048.709961,1216640000
3066.959961,1394760000
3075.060059,1505960000
3069.27002,1495030000
3135.810059,1918900000
3136.419922,1740640000
3104.02002,1575370000
3104.530029,1586250000
3114.310059,1689140000
3155.830078,1870050000
3183.949951,1984720000
3178.669922,1485390000
3177.800049,1707200000
3182.620117,1850920000
3175.959961,1809130000
3179.959961,2526250000
3160.780029,1704860000
3117.72998,1975470000
3093.699951,1738010000
3136.600098,1691800000
3116.22998,1864640000
3113.530029,1758170000
3120.040039,1609570000
3135.22998,1704050000
3149.459961,1585190000
3136.189941,1607940000
3112.350098,1186260000
3065.02002,1645740000
3051.780029,1788970000
3049.409912,1595020000
3044.110107,1524840000
3064.179932,1563440000
3101.169922,1736930000
3104.120117,1770920000
3072.870117,2043290000
3005.620117,2225580000
3016.959961,1654130000
2990.459961,1830840000
2981.699951,1967000000
2986.120117,1922660000
2987.949951,1839700000
2977.22998,1806780000
3020.060059,1880140000
2982.129883,1834590000
2999.659912,1496210000
3011.929932,1782430000
2937.290039,2059690000
2895.580078,1876420000
2904.870117,1802580000
2904.25,1379240000
2883.889893,1816260000
2846.810059,2106590000
2836.939941,2010300000
2853.129883,2187730000
2916.070068,1767240000
2916.679932,1588750000
2926.550049,1430060000
2966.850098,792750000
2976.780029,1641710000
2967.790039,1763320000
2991.780029,1725550000
3012.030029,1758440000
3010.23999,2194240000
3002.199951,1667330000
2996.689941,1781760000
2973.699951,1800820000
2989.27002,1713460000
2978.040039,1613570000
2986.959961,1528430000
3022.300049,1921860000
3013.810059,1756220000
2992.159912,1833990000
2971.330078,1786980000
3010.600098,1911420000
3054.530029,2022130000
3044.360107,1933270000
3050.389893,1691190000
3021.01001,2843090000
3012.600098,614230000
2990.159912,1059190000
2985.909912,1342790000
2960.310059,1143530000
3019.51001,1557230000
3112.26001,2111300000
3100.570068,1769420000
3101.659912,1745140000
3098.810059,1702540000
3091.810059,1744380000
3105.810059,1732510000
3121.76001,1754240000
3125.629883,1772600000
3117.5,1876050000
3110.780029,1852870000
3117.540039,1692380000
3136.0,1766510000
3134.709961,1860070000
3143.179932,1790730000
3153.669922,1698190000
3130.379883,2046990000
3149.709961,1920250000
3154.300049,1935590000
3153.659912,2050670000
3142.310059,2014350000
3142.129883,2190840000
3179.100098,2012930000
3131.169922,1874750000
3171.580078,2150080000
3168.47998,2002740000
3165.129883,1955960000
3193.870117,1816480000
3192.0,1551370000
3186.48999,1786800000
3196.879883,1822450000
3198.659912,1924900000
3192.030029,1858670000
3213.590088,1843840000
3164.409912,2001800000
3131.48999,2052630000
3161.820068,1581500000
3116.25,1930990000
3129.649902,1847750000
3162.26001,1727260000
3160.189941,2022530000
3169.73999,1870250000
3182.030029,1718290000
3224.129883,1891510000
3222.370117,1764020000
3232.090088,1675640000
3244.370117,1611700000
3252.870117,1628500000
3242.320068,1673740000
3245.120117,1577280000
3258.929932,1651650000
3249.070068,2305230000
3237.590088,1550510000
3229.100098,1690680000
3254.189941,1599120000
3222.600098,1692260000
3245.0,1681360000
3235.300049,1666010000
3252.47998,1444500000
3256.52002,1420130000
3267.52002,1636800000
3239.169922,1481360000
3254.860107,1580800000
3218.600098,1813910000
3224.97998,1475720000
3203.860107,1594090000
3222.25,1323520000
3237.860107,1498130000
3297.25,1769870000
3300.159912,1829170000
3294.949951,1471180000
3216.48999,1779320000
3264.629883,1515400000
3204.669922,1902730000
3166.360107,1766000000
3206.060059,1738850000
3233.550049,1628340000
3269.330078,1684770000
3269.649902,1738590000
3289.98999,2012230000
3279.26001,1721970000
3307.02002,1594110000
3328.790039,1984270000
3299.129883,1884600000
3340.620117,1757480000
3378.629883,1745570000
3392.969971,1500410000
3396.629883,1709800000
3413.27002,1756400000
3409.169922,1826220000
3436.580078,1689730000
3438.790039,1615510000
3462.610107,1820520000
3471.620117,1843910000
3465.23999,1945760000
3498.969971,1828610000
3496.429932,1745260000
3502.120117,1776780000
3463.300049,2179330000
3459.419922,1820670000
3459.139893,1449210000
3488.889893,1748070000
3467.52002,1794650000
3491.300049,1737320000
3455.909912,1968270000
3465.370117,2054100000
3445.26001,1871640000
3401.47998,1813890000
3424.050049,1802700000
3469.219971,1646810000
3473.77002,1556520000
3436.949951,1560370000
3400.429932,1630200000
3445.360107,1584740000
3423.560059,1458030000
3452.129883,1581830000
3482.179932,1675090000
3443.199951,1649200000
3364.639893,2041500000
3357.25,2921900000
3320.76001,2030960000
3347.889893,1657280000
3376.219971,1671280000
3401.860107,1689800000
3403.25,3630410000
3434.48999,1586750000
3433.399902,1685190000
3443.669922,935980000
3479.379883,1254400000
3484.830078,1521720000
3504.26001,1633520000
3520.76001,1567340000
3578.300049,1744210000
3600.080078,1615820000
3607.48999,1449130000
3598.5,1590540000
3610.0,1564340000
3611.280029,1719390000
3587.610107,1785460000
3600.389893,1507010000
3579.27002,1620350000
3579.600098,1856660000
3605.189941,2203970000
3613.159912,1796060000
3599.139893,1545720000
3616.469971,1763580000
3626.370117,1942380000
3675.73999,1863290000
3689.590088,1683270000
3692.949951,1471860000
3665.77002,1444200000
3654.01001,1659780000
3669.120117,1702950000
3660.110107,1546570000
3669.949951,1422420000
3684.439941,1644730000
3669.27002,1589370000
3606.120117,1742510000
3602.780029,1520430000
3589.090088,1381050000
3613.590088,1308280000
3599.790039,1438510000
3638.709961,927400000
3657.790039,1499890000
3657.570068,1404230000
3578.52002,1640040000
3593.350098,1370650000
3620.300049,1344900000
3589.870117,1328320000
3612.610107,1628810000
3649.040039,1855980000
3658.780029,1550180000
3660.01001,1647310000
3706.179932,1664290000
3729.02002,1842570000
3725.01001,1722380000
3715.969971,1653860000
3722.179932,1460190000
3717.850098,1542500000
3745.699951,1338800000
3783.639893,1828820000
3789.379883,1775980000
3774.72998,2711270000
3765.290039,1728620000
3768.25,1810950000
3761.100098,1821790000
3787.429932,1817960000
3781.590088,1699720000
3771.47998,1895760000
3817.97998,1843320000
3815.02002,1792980000
3774.340088,1884340000
3807.75,1549600000
3770.379883,1475990000
3694.830078,2087580000
3677.780029,2242700000
3760.75,1902410000
3791.870117,1750350000
3815.280029,1455160000
3794.01001,1745560000
3839.429932,1744000000
3863.149902,1975140000
3914.280029,1943090000
3920.050049,1674470000
3929.570068,1890500000
3907.070068,1915030000
3928.959961,2054350000
3943.360107,2225780000
3940.129883,1904810000
3952.340088,1897380000
3930.620117,1923000000
3919.709961,2139650000
3922.040039,1949460000
3936.590088,1817880000
3939.860107,1934630000
3931.949951,2020160000
3857.330078,2303320000
3919.22998,1981740000
3919.790039,1595340000
3919.919922,1776860000
3965.580078,1827220000
3972.73999,1965350000
3985.969971,1899150000
3949.070068,1829870000
3931.550049,1747840000
3921.27002,1721160000
3969.159912,1684250000
3991.649902,1730280000
3994.570068,1795760000
4017.75,1907680000
4044.75,1477020000
4059.889893,853500000
4045.26001,1680380000
4037.199951,1875010000
4038.0,1886970000
4033.169922,1880950000
4062.52002,1727130000
4068.75,1717120000
4060.48999,1864860000
4003.810059,1923520000
3998.399902,1893270000
4000.97998,1615340000
4029.52002,1943830000
4023.679932,1861130000
4070.060059,2178330000
4058.139893,1813050000
4104.740234,3510420000
4148.899902,1779400000
4155.419922,802270000
4167.180176,1180670000
4156.589844,1255020000
4154.200195,1349470000
4176.589844,1401140000
4143.069824,1738820000
4131.910156,1667480000
4113.680176,2292840000
4153.180176,2278220000
4165.609863,2345220000
4156.189941,2214770000
4174.669922,2143070000
4113.299805,2322240000
4183.02002,2034180000
4214.879883,2101870000
4218.689941,2005850000
4197.580078,2150370000
4225.759766,2034030000
4243.0,2026910000
4218.879883,2191980000
4128.169922,2489470000
4083.610107,2398280000
4097.959961,2091180000
4051.429932,2231850000
4123.129883,2168410000
4103.879883,2300570000
3996.959961,2617030000
4031.52002,2173360000
4011.550049,2168360000
4057.120117,1942700000
4125.859863,2055850000
4148.169922,1811970000
4191.049805,1993950000
4201.290039,2035890000
4240.669922,2249990000
4244.02002,1881510000
4272.779785,1886210000
4237.950195,1956720000
4267.549805,1992780000
4263.410156,2138250000
4292.970215,2161300000
4287.589844,2137150000
4292.060059,2108270000
4318.930176,2049160000
4308.120117,2617730000
4277.299805,2077500000
4351.970215,2477850000
4357.970215,2215980000
4352.129883,2136260000
4336.220215,2175560000
4334.450195,2111610000
4307.189941,2477780000
4323.330078,2131880000
4260.419922,2383600000
4245.399902,2196890000
4279.950195,1810410000
4333.310059,1962890000
4307.600098,1992750000
4319.290039,1847270000
4276.790039,3245740000
4226.390137,2434650000
4234.27002,2270760000
4173.580078,2455460000
4151.22998,2270650000
4155.759766,2029840000
4198.990234,2090850000
4268.040039,2153130000
4276.459961,2187100000
4237.740234,2067370000
4127.72998,2621270000
4079.75,2554680000
4112.990234,2198900000
4183.899902,1957560000
4054.110107,2421210000
3999.72998,2264480000
4022.689941,1890480000
4034.159912,2413110000
4086.22998,1863110000
4095.52002,1954720000
4121.549805,1544440000
4161.459961,1875930000
4126.970215,1794760000
4148.339844,2130870000
4075.560059,2087140000
4074.399902,2348320000
4103.540039,1911240000
4114.560059,2151400000
4127.450195,2077040000
4123.899902,1844790000
4138.060059,1561170000
4080.76001,1850610000
4067.669922,2486030000
4051.5,2411940000
4071.870117,1976160000
4143.859863,1880020000
4130.169922,1923480000
4100.629883,1764430000
4069.290039,2083030000
4090.590088,1741070000
4125.810059,1601400000
4096.890137,1797910000
4131.540039,1703500000
4154.339844,1835810000
4185.810059,1536610000
4237.069824,1812330000
4225.080078,1785140000
4247.950195,1714000000
4242.620117,1903660000
4237.200195,1631310000
4234.080078,1718640000
4251.640137,1610090000
4296.22998,1926750000
4321.399902,1616650000
4336.240234,1783060000
4338.0,1787120000
4331.930176,1778460000
4297.629883,1908190000
4310.649902,1754560000
4321.100098,1675120000
4337.22998,1814360000
4362.839844,1860660000
4359.330078,1845460000
4368.040039,2721380000
4368.680176,1712930000
4350.350098,2014700000
4379.759766,1722820000
4379.049805,1554070000
4397.930176,3964930000
4408.180176,1848110000
4458.649902,1942550000
4457.72998,1599480000
4485.930176,1001730000
4451.529785,1691390000
4391.459961,2221820000
4419.029785,1736960000
4396.200195,1682920000
4415.490234,1511250000
4440.419922,1579660000
4416.390137,1772030000
4425.970215,2059340000
4363.450195,2055240000
4432.149902,1823580000
4424.700195,1557820000
4456.02002,1724440000
4473.700195,1909810000
4472.109863,1935090000
4449.560059,1711430000
4444.910156,1783250000
4442.700195,2090810000
4462.899902,1872430000
4369.77002,2273380000
4352.640137,2050340000
4383.890137,1677400000
4352.839844,1916180000
4355.049805,1819310000
4334.970215,1866330000
4370.899902,1759060000
4401.330078,1537880000
4389.25,1560220000
4434.129883,1611690000
4453.0,1549820000
4464.930176,1799460000
4508.310059,1571100000
4527.509766,1556560000
4526.47998,1502290000
4532.100098,1421730000
4538.549805,1311810000
4557.350098,1384620000
4570.640137,1469620000
4569.620117,1389470000
4557.700195,1309580000
4580.27002,1352830000
4598.189941,1859080000
4572.560059,1897450000
4562.290039,1728700000
4582.899902,1641830000
4592.290039,1670210000
4552.290039,1956550000
4586.52002,1808650000
4591.810059,1704850000
4567.600098,1784170000
4518.899902,1940520000
4552.759766,1879350000
4562.189941,1796710000
4593.430176,1774840000
4579.790039,3178490000
4527.689941,1881520000
4508.689941,1847730000
4555.220215,1765260000
4466.75,1939610000
4512.189941,1637480000
4505.850098,1737750000
4493.390137,2200380000
4422.089844,2312630000
4430.200195,2165500000
4475.620117,1777640000
4454.799805,1828240000
4385.200195,2111360000
4468.589844,2451630000
4378.339844,2264220000
4276.240234,2765750000
4213.660156,2467830000
4227.169922,2496120000
4215.319824,3058740000
4217.390137,2591940000
4258.439941,2260070000
4316.069824,1717370000
4419.47998,1997580000
4382.850098,1967020000
4452.790039,1952380000
4483.720215,1754300000
4485.930176,1585580000
4564.290039,1966920000
4549.22998,2184050000
4566.140137,2034960000
4630.740234,2424360000
4638.910156,2033000000
4623.640137,1939320000
4620.720215,2001870000
4638.470215,1986820000
4632.529785,1978830000
4651.620117,1830010000
4660.560059,1663690000
4675.140137,1773060000
4680.140137,1857580000
4688.540039,1739950000
4671.0,1695070000
4702.439941,1655760000
4675.709961,1641560000
4701.870117,1667330000
4712.970215,1854340000
4754.890137,1568130000
4758.25,1720140000
4787.319824,1362930000
4791.629883,998600000
4727.350098,1893600000
4755.810059,1839170000
4774.470215,1734510000
4769.439941,1724090000
4780.759766,1767100000
4740.689941,1966770000
4766.470215,1950330000
4684.02002,1850810000
4708.160156,1873050000
4653.600098,1888870000
4605.160156,2143610000
4547.830078,2231670000
4644.310059,2279930000
4748.399902,2172260000
4765.379883,3287920000
4781.419922,1720070000
4765.419922,1590820000
4773.470215,729750000
4806.859863,930220000
4806.910156,1227740000
4777.439941,1269200000
4736.049805,1515600000
4726.810059,1435150000
4652.569824,1794470000
4592.740234,2167320000
4650.470215,1957950000
4736.189941,2105450000
4704.069824,1715830000
4664.709961,1861960000
4661.5,2162180000
4639.319824,2073810000
4570.819824,1976260000
4634.379883,1970520000
4654.850098,1835040000
4667.419922,1847420000
4750.399902,1996550000
4757.879883,1653830000
4771.759766,1717510000
4681.5,1954160000
4637.990234,2118680000
4683.410156,2110710000
4635.240234,2264230000
4676.689941,2006450000
4727.740234,2153520000
4716.700195,2212960000
4765.100098,2036590000
4744.399902,2034060000
4726.009766,1654680000
4787.640137,1773730000
4801.180176,1793630000
4857.609863,2075470000
4893.839844,1942240000
4899.27002,1751490000
4906.359863,1684800000
4924.700195,1592890000
4955.970215,1761140000
4960.970215,1754850000
4968.120117,1834890000
4967.140137,1848560000
4987.890137,1905550000
4963.529785,1955590000
5008.100098,1931110000
4979.899902,2018900000
4967.140137,1824830000
4982.810059,1724200000
4927.370117,1918220000
4942.439941,1696510000
4859.790039,1876010000
4849.939941,1846020000
4893.290039,1855110000
4871.759766,1851410000
4929.509766,1713480000
4937.430176,1724370000
4982.830078,1983570000
4992.379883,1674970000
5026.419922,2825670000
5010.970215,1608880000
4994.72998,1611670000
4876.52002,2219520000
4863.359863,2004960000
4891.220215,1678650000
4947.439941,1778520000
4900.879883,1837660000
4880.22998,1874960000
4886.939941,1563670000
4917.319824,1737560000
4910.22998,1572940000
4950.819824,1714210000
4974.560059,1729750000
4995.97998,1494240000
4988.25,1544190000
4977.290039,1571360000
5011.02002,1795530000
5007.790039,1662850000
4931.810059,1985190000
4994.600098,1646340000
5014.100098,1721260000
5035.169922,1696380000
5056.060059,1858620000
5092.080078,1895150000
5060.25,2172470000
5055.419922,2032500000
5023.640137,1871300000
4941.419922,2269290000
5005.390137,1854400000
5016.930176,1668200000
4939.330078,2069490000
4919.640137,2144620000
4945.540039,2042960000
5003.549805,1978760000
4993.569824,1731390000
4976.189941,1705870000
4981.689941,1672260000
5050.799805,1741970000
5048.290039,1667260000
5078.439941,1643870000
5070.029785,1750980000
5071.740234,1786830000
5090.790039,1683670000
5089.359863,1544920000
5032.75,1731950000
5106.589844,1809550000
5097.97998,1741420000
5070.029785,2024170000
5082.930176,1902120000
5076.52002,1729750000
5099.22998,1852680000
5059.120117,1813960000
5068.459961,1842890000
5021.629883,1712210000
5013.870117,1754340000
5076.689941,1792980000
5082.509766,1623950000
5051.100098,1428900000
5029.970215,1790280000
5055.549805,1654820000
5064.879883,1712820000
5132.950195,1877920000
5117.0,2468310000
5153.970215,1619970000
5160.089844,1613540000
5122.410156,1628800000
5112.189941,1614760000
5080.509766,3843810000
4958.470215,2025580000
4986.870117,2034430000
5013.120117,1814560000
5009.209961,1490810000
4991.939941,1741500000
4997.459961,2132080000
4909.759766,1931520000
4922.399902,1861600000
4997.700195,1590230000
5071.509766,1694140000
5104.890137,1682660000
5098.939941,1691350000
5163.180176,1823530000
5210.140137,1854450000
5218.859863,1814180000
5208.120117,1774570000
5171.77002,2035730000
5146.410156,2003310000
5088.629883,2004380000
5039.779785,1942520000
5089.209961,2025110000
5111.72998,1890350000
5128.779785,1908480000
5128.279785,1926360000
5115.379883,1790080000
5105.549805,1819700000
5139.939941,2041490000
5056.439941,2290950000
5043.540039,2008360000
5101.799805,1784930000
5036.790039,1912340000
5044.390137,2089460000
5033.560059,1632340000
5048.240234,1487630000
5091.700195,1510790000
5059.350098,1501540000
5019.049805,1785420000
4877.490234,2087000000
4706.040039,2768540000
4526.25,3508840000
4506.490234,2612800000
4697.540039,2631660000
4812.709961,2368880000
4828.319824,1936540000
4776.509766,1839010000
4636.100098,2253750000
4749.97998,1929080000
4733.5,1803320000
4683.919922,1574720000
4811.930176,1765600000
4756.529785,1963750000
4796.25,1845770000
4822.339844,1686190000
4805.759766,1467740000
4860.52002,1587460000
4889.240234,1666380000
4893.950195,1891510000
4827.22998,3272150000
4828.950195,2021530000
4756.720215,2042880000
4752.740234,1606330000
4734.47998,1995820000
4686.5,2050530000
4543.970215,2387610000
4517.319824,2293450000
4620.160156,2398350000
4627.080078,2133990000
4707.779785,2183320000
4781.259766,2005320000
4748.359863,2085020000
4791.149902,2149890000
4810.790039,1984230000
4830.470215,1804260000
4838.640137,1343820000
4796.609863,1565060000
4782.850098,1902460000
4870.100098,1942900000
4886.689941,1855290000
4905.470215,1619920000
4880.970215,1711700000
4840.120117,1895390000
4920.049805,2156040000
5031.859863,2178270000
5034.700195,1758690000
5030.149902,1986840000
5095.689941,2141130000
5074.27002,1928310000
5053.75,2016390000
5127.149902,1888180000
5145.129883,2028630000
5142.47998,2096110000
5127.740234,2054490000
5147.120117,2066430000
5095.299805,1850770000
5083.240234,1906120000
5067.02002,1672340000
5005.080078,1820930000
4927.879883,2001050000
4984.620117,1819190000
4986.02002,1861710000
5075.200195,2017390000
5073.640137,1794110000
5104.919922,1766630000
5102.47998,1668280000
5102.810059,1956920000
5116.140137,1539300000
5127.52002,781730000
5108.669922,2244550000
5156.310059,2035570000
5123.220215,2060340000
5037.529785,2088100000
5142.27002,1897490000
5101.810059,1952690000
5098.240234,1871450000
5022.870117,2003450000
5045.169922,1746520000
4933.470215,2084950000
4952.22998,2216060000
4995.359863,2054710000
5071.129883,2036610000
5002.549805,1897220000
4923.080078,3765210000
4968.919922,1673400000
5001.109863,1556670000
5045.930176,1591490000
5048.490234,706880000
5040.990234,1310650000
5107.939941,1383470000
5065.850098,1247530000
5007.410156,1437480000
4903.089844,2218420000
4891.430176,1927380000
4835.759766,2168620000
4689.430176,2552590000
4643.629883,2288750000
4637.990234,2391110000
4685.919922,2147470000
4526.060059,2533200000
4615.0,2565560000
4488.419922,2818630000
4476.950195,2394550000
4471.689941,3204130000
4472.060059,2447750000
4591.180176,2153340000
4518.490234,2028880000
4567.669922,1981180000
4468.169922,2115710000
4506.680176,2322310000
4613.950195,2617550000
